#
# Full target list for orbit 221, sector 105
# Created Wed May 13 16:58:56 EDT 2026 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
370109204,1,1,4.64,305.1348,-55.0511
370132371,1,1,9.08,306.9456,-54.4258
370132474,1,1,8.13,307.1184,-54.5996
370133351,1,1,11.93,307.0006,-56.1636
370133522,1,1,10.12,306.9310,-56.4660
370133561,1,1,9.47,306.9588,-56.5087
370135840,1,1,10.54,310.1514,-58.6245
370141811,1,1,8.08,310.1586,-55.7337
370142187,1,1,12.32,310.0569,-55.0259
370144860,1,1,16.69,310.3022,-58.0654
370146757,1,1,8.85,312.8345,-57.4626
370146806,1,1,8.30,312.7147,-57.3485
370146909,1,1,11.64,312.8285,-57.1046
370203682,1,1,8.53,312.8197,-54.2216
370203952,1,1,15.86,313.9723,-54.2192
370205071,1,1,8.14,314.0266,-56.7030
370205754,1,1,5.78,314.0146,-58.3585
370228765,1,1,9.23,319.2469,-56.3074
370231486,2,4,14.38,321.7672,-58.6678
370232273,2,4,15.68,325.5692,-58.9031
370232454,2,4,8.15,325.6790,-58.3894
370232578,2,4,12.02,325.6011,-58.0140
370232580,2,4,12.99,325.6029,-58.0122
370233321,2,4,15.01,325.5534,-56.0784
370239521,2,4,13.72,327.6010,-53.9768
370241283,2,4,13.50,327.6641,-59.3569
370241452,2,4,12.72,327.6977,-59.8443
370242180,2,4,14.64,328.9079,-57.6420
370242325,2,4,16.49,328.9589,-57.2428
370250759,2,4,8.93,335.8784,-54.2924
370282395,2,4,8.17,336.2210,-59.7800
370282569,2,4,14.18,336.1404,-59.0122
370282727,2,4,12.27,336.1016,-58.4374
370283442,2,4,8.09,336.1962,-56.0044
370283747,2,4,8.44,336.0703,-55.0176
370284932,2,4,8.37,340.9161,-57.4131
370324073,2,4,10.59,341.2435,-58.2671
370325449,2,4,5.60,341.5194,-55.0636
370326489,2,4,13.82,341.4535,-59.3491
376168473,1,3,10.81,310.4836,-38.8780
376170117,1,3,16.05,310.3822,-36.2417
381189598,3,3,12.08,41.5590,-50.0324
381189599,3,3,12.62,41.5585,-50.0294
381853092,2,4,9.06,321.8806,-59.9039
381854887,1,1,8.74,321.9326,-53.9132
381855290,2,4,8.05,322.2849,-55.1667
381855507,2,4,8.36,322.3610,-55.7572
381856447,2,4,10.72,322.2544,-58.8361
381857325,2,4,10.19,322.4034,-57.9446
381857833,2,4,8.16,322.5175,-56.2779
381912636,2,4,5.81,323.0032,-58.8152
381915829,2,1,5.45,350.8417,-55.5535
381916415,2,1,8.72,350.7119,-58.4170
381922972,2,1,9.16,351.1075,-54.0252
381923120,2,1,15.55,351.1288,-54.6931
381924169,2,1,17.61,351.1740,-59.8436
382180510,1,3,5.74,304.4318,-39.1129
382182282,1,3,12.21,304.4296,-36.6330
382182610,1,3,12.04,304.4721,-36.2047
382182751,1,3,12.26,304.4256,-36.0239
382183568,1,3,13.07,312.4890,-37.1444
382218911,1,2,9.06,316.2284,-41.2521
382222129,1,2,8.39,323.3944,-37.8868
382223444,1,2,8.68,323.3181,-41.2494
382262922,1,2,17.23,323.7417,-37.6661
382263355,1,2,8.39,323.7644,-38.7951
382263711,1,2,8.37,323.8074,-39.7126
382264113,1,2,10.14,323.8557,-40.7478
382298818,1,2,8.94,324.0745,-37.2679
382299907,1,2,5.50,324.0969,-40.3303
382300829,1,2,13.38,324.2820,-40.9231
382319010,1,2,8.18,318.3441,-45.6436
382321955,1,2,8.37,320.2605,-46.8530
382322852,1,2,6.88,320.2109,-45.8109
382371577,1,2,9.33,320.3090,-42.5793
382371872,2,3,8.05,329.8288,-42.0420
382372903,2,3,8.40,329.8703,-45.2166
382374330,2,3,11.90,332.1248,-46.3814
382374332,2,3,11.65,332.1266,-46.3804
382375326,2,3,14.05,332.1045,-43.2005
382381061,2,3,17.55,334.4480,-45.1873
382381406,2,3,8.03,334.4869,-46.3357
382382077,2,3,10.06,335.2679,-47.2964
382383386,2,3,8.38,335.2357,-42.7492
382383510,2,3,9.56,335.2951,-42.3134
382383512,2,3,11.06,335.2204,-42.3093
382383606,2,3,15.14,335.2718,-41.9618
382383645,2,3,12.72,335.4843,-42.0135
382383684,2,3,11.92,335.4556,-42.1545
382415345,2,3,15.22,335.6715,-43.8525
382415461,2,3,8.12,335.6912,-44.3248
382416096,3,2,13.64,18.6347,-49.7257
382416576,3,2,13.57,18.5280,-52.7340
382417565,3,3,12.48,34.9389,-48.7793
382418385,3,3,9.82,35.1349,-52.0143
382419744,3,3,12.75,35.0475,-54.1033
382420372,2,3,5.28,335.7857,-45.9289
382420379,2,3,7.11,335.6845,-45.9481
382420474,2,3,8.06,335.6990,-46.1653
382421834,2,3,14.48,337.3310,-44.6952
382422098,2,3,1.94,337.4392,-43.7492
382422180,2,3,3.10,337.3176,-43.4956
382426322,2,2,8.09,350.1999,-46.4993
382426626,2,2,9.66,350.2976,-45.0099
382427577,2,2,8.85,350.4641,-42.8383
382451092,2,2,7.68,350.5104,-46.8836
382451952,2,2,11.29,350.6693,-47.0053
382451954,2,2,10.68,350.6665,-47.0025
382451997,2,2,10.28,350.5277,-46.9416
382452944,2,2,11.00,350.5861,-44.7729
382461907,2,2,8.90,351.6343,-46.1440
382463166,2,2,7.41,353.0195,-43.5899
382463316,2,2,9.22,352.9874,-44.2121
382463648,2,2,13.11,353.1053,-45.9096
382463935,2,2,17.00,352.9819,-47.2991
382471734,2,2,6.79,353.1695,-45.1214
382473600,2,1,5.99,0.1437,-53.0979
382521776,3,2,12.80,12.3590,-53.9150
382522292,3,2,16.87,12.9301,-51.1434
382523220,3,2,8.99,13.2080,-48.9906
382523691,3,2,11.24,13.1748,-51.6184
382523882,3,2,11.89,13.0463,-52.6203
382524018,3,2,8.47,13.0706,-53.3690
382524045,3,2,14.03,13.1520,-53.5283
382524669,3,2,8.07,13.3698,-51.0528
382524849,3,2,16.75,13.2975,-50.2240
382525052,3,2,10.50,13.3840,-49.2001
382525053,3,2,11.04,13.3816,-49.1978
382525675,3,2,5.14,14.9650,-49.7506
382525982,3,2,8.62,14.9990,-51.3434
382532335,3,2,8.29,15.7942,-50.6838
382534881,3,2,9.66,16.1375,-52.1622
382535415,3,2,9.21,16.3416,-52.8375
382551366,3,2,8.86,19.3976,-53.1410
382551556,3,2,7.16,19.4973,-52.1058
382551780,3,2,8.01,19.4223,-51.0346
382552251,3,2,8.39,19.5032,-48.6078
387190281,1,1,5.73,303.8701,-54.6080
387191408,1,1,8.92,304.0269,-56.5067
387191508,1,1,9.86,304.0112,-56.6846
387191568,1,1,8.92,303.9318,-56.7760
387194565,1,1,8.59,304.8455,-57.4920
387194629,1,1,14.09,304.7289,-57.3592
387194885,1,1,16.37,304.7015,-56.8992
387195222,1,1,12.86,304.8188,-56.3596
387195976,1,1,8.41,304.7081,-55.0669
387218019,1,1,9.52,304.8114,-54.5456
387222654,1,1,8.48,308.7434,-57.8152
387222795,1,1,15.32,308.6764,-57.5175
387263028,1,1,15.29,311.8410,-59.1298
387265251,1,1,12.10,311.8443,-54.1511
387266782,1,1,12.44,311.9888,-56.9709
387267666,1,1,15.65,311.8972,-59.0359
387267717,1,1,13.63,312.0824,-59.1612
387268311,1,1,7.48,312.2117,-59.2347
387268403,1,1,8.74,312.1589,-58.9695
387292987,1,1,8.34,312.2948,-54.7798
387293666,1,1,11.73,312.4281,-56.3707
387293667,1,1,12.10,312.4301,-56.3712
387294150,1,1,11.44,312.3599,-57.4803
387294430,1,1,9.74,312.3008,-58.1763
387295547,1,1,11.73,312.6961,-58.9433
387313600,1,1,8.21,312.6801,-56.2431
387313667,1,1,9.73,312.5286,-56.0958
389010277,2,4,15.06,339.2498,-54.3785
389021051,2,4,14.13,339.5512,-56.5809
389021976,2,4,8.05,331.1854,-60.4647
389022190,2,4,15.41,331.1481,-61.1393
389049086,2,4,8.74,333.2498,-61.9814
389049116,2,4,15.40,333.1351,-62.0515
389051428,2,4,8.54,333.4628,-62.2809
389198736,1,3,4.49,302.8039,-36.1128
389201834,1,3,10.00,302.8028,-40.5346
389204314,1,3,8.00,303.0088,-39.7302
389242243,1,3,11.89,303.1197,-39.4388
389295237,1,3,14.60,303.1953,-37.4124
389297735,1,3,12.22,303.4447,-37.9743
389298001,1,3,8.41,303.3600,-38.3562
389299375,1,3,11.78,303.4283,-40.4027
389300204,1,3,9.06,303.3508,-41.7369
389306927,1,3,8.54,310.5306,-38.6775
389308200,1,3,8.36,310.5534,-36.1328
389310059,1,3,5.42,310.7209,-39.5589
389310689,1,3,8.21,310.7094,-40.8610
389348640,1,3,13.78,310.9550,-39.0576
389348810,1,3,12.19,310.9146,-38.7700
389348811,1,3,12.75,310.9273,-38.7693
389349360,1,3,8.09,310.8651,-37.7447
389352124,1,3,9.05,311.0429,-39.2257
389352512,1,3,8.64,311.0190,-40.0224
389378986,1,2,8.28,311.8406,-41.5348
389379116,1,2,15.56,311.7390,-41.2510
389421473,1,3,12.60,311.7512,-38.6707
389422302,1,3,16.08,311.8547,-37.0927
389423271,1,3,8.32,311.9376,-36.5952
389426731,1,2,10.57,312.2909,-40.2017
389447098,1,3,8.04,312.1785,-37.1642
389450214,1,2,8.30,312.3984,-40.8898
389451191,1,2,15.94,312.6787,-41.2548
389452573,1,2,9.09,312.6327,-39.9979
389471549,1,3,4.31,312.7531,-37.9135
389471998,1,3,16.66,312.6270,-37.0573
389476160,1,2,11.08,312.9791,-40.7848
389476185,1,2,15.33,312.9999,-40.7130
389520459,1,3,13.66,312.9402,-36.6153
389522775,1,2,8.96,313.0695,-39.9986
389524494,1,2,12.20,313.3378,-40.1082
389527820,1,2,8.05,314.5394,-38.9899
389527914,1,2,11.89,314.5290,-38.7771
389529907,1,2,8.15,325.4592,-37.9641
389586479,1,2,16.61,311.8557,-42.5935
389587663,1,2,8.21,311.9876,-45.2177
389587930,1,2,5.73,311.8487,-45.8546
389610711,1,2,5.45,312.0778,-44.1972
389610795,1,2,4.77,312.1233,-43.9893
389611277,1,2,5.97,312.1508,-43.0077
389611974,1,2,13.48,312.2019,-42.2601
389613626,1,2,8.25,312.2797,-45.7036
389627246,3,1,9.06,359.8216,-39.5029
389627404,3,1,14.46,359.7912,-40.5557
389657828,1,2,9.66,320.9828,-44.2796
389657832,1,2,12.03,320.9892,-44.2936
389658670,1,2,6.13,321.0874,-46.6148
389659549,1,2,16.31,321.3769,-46.5104
389660501,1,2,10.97,321.3374,-43.5123
389662055,1,2,4.69,323.3478,-44.8487
389662085,1,2,16.26,323.3990,-44.7469
389686116,1,2,8.61,324.1975,-47.2000
389687183,1,2,11.20,324.1104,-44.0217
389723412,2,3,8.12,329.2331,-44.3129
389724536,2,3,10.05,329.3605,-43.5201
389725245,2,3,8.53,329.3734,-45.8857
389726031,2,3,10.47,329.7234,-47.0993
389726435,2,3,7.54,329.6575,-45.7433
389726852,2,3,5.76,329.6458,-44.0630
389727431,2,2,11.82,349.8732,-47.8039
389727478,2,2,5.72,349.9991,-47.5401
389729060,2,2,9.00,350.7946,-44.1066
389751797,2,2,4.80,350.9395,-43.1243
389752576,2,2,11.25,351.3127,-44.7298
389752750,2,2,15.17,351.2875,-45.7182
389753172,2,2,12.75,351.2906,-47.9456
389753601,2,2,8.88,351.3580,-45.4229
389757606,2,2,8.38,1.0937,-48.8094
389757979,2,2,5.25,1.5864,-49.0755
389758646,2,1,8.87,1.4573,-52.8200
391454774,4,3,12.88,53.2298,-38.1042
391474315,4,2,7.35,53.5189,-41.3384
393482866,3,3,17.13,35.4246,-42.0006
393483049,3,3,5.44,35.5496,-43.1995
393483115,3,3,8.02,35.5444,-43.6135
393483292,3,3,12.83,35.5249,-44.6159
393483293,3,3,12.77,35.5275,-44.6162
393483567,3,3,8.70,35.5708,-46.4680
393489017,3,3,17.60,35.6391,-44.3486
393489271,3,3,8.84,35.5814,-42.8700
393908421,2,3,9.80,338.0591,-41.2418
393941149,2,3,14.43,338.2950,-39.7448
393950811,2,2,8.16,345.6790,-39.7693
393962232,2,2,9.29,352.4622,-40.8665
393964386,2,2,5.73,352.6417,-41.9894
393977332,2,4,5.86,322.7515,-56.8847
393978659,2,4,14.97,329.0892,-54.6398
393979232,2,4,11.15,329.1644,-56.4247
394004604,2,4,15.08,329.1022,-57.2722
394004824,2,4,5.98,329.0588,-57.8995
394006208,2,4,11.06,329.2234,-57.7426
394007775,2,4,4.11,329.4801,-54.9926
394008336,2,4,5.56,329.5267,-56.7058
394008752,2,4,8.34,329.4480,-58.0352
394015496,2,4,15.85,329.5996,-58.8981
394017228,2,4,8.22,329.9204,-55.7246
394017571,2,4,8.80,329.9849,-54.6555
394017574,2,4,12.08,329.9802,-54.6495
394018151,2,4,14.46,334.4479,-61.1171
